2    pauvre Adrien                 pov Ra-dRi-j5                 , ce pauvre Adrien ,
3778 trucs un                      tRy k1                        dit des trucs un peu
3778 plus élaborés                 ply ze-la-bo-Re               un peu plus élaborés quand
3781 c' est                        se                           c' est la voiture comme ça
3782 elle est                      E let                         elle est à moi cette voiture
3782 est à                         le ta                         elle est à moi cette voiture
3783 elle est                      E let                         elle est à qui ?
3783 est à                         le ta                         elle est à qui ?
3788 il est                        i le                          mais où il est ton petit
3788 petit avion                   p°-ti ta-vj§                  est ton petit avion ?
3789 l' aime                       lEm                          moi je l' aime bien ton
3789 petit avion                   p°-ti ta-vj§                  bien ton petit avion .
3790 petit avion                   p°-ti ta-vj§                  cherche ton petit avion .
3791 il est                        i let                         il est en bas à côté
3791 est en                        le t@                         il est en bas à côté
3792 passage hein                  pa-sa Z5                      correction au passage hein ?
3794 alors et                      a-lO Re                       alors et l' avion il te
3794 l' avion                      la-vj§                       alors et l' avion il te
3795 c' est                        se                           qui c' est qui fait ça
3796 Grégoire écoute               gRe-gwa Re-kut                Grégoire écoute moi .
3797 c' est                        se                           qui c' est qui fait ce
3798 c' est                        se                           c' est toi qui fais ce
3799 c' est                        se                           qui c' est ?
3800 c' est                        se                           c' est toi ?
3801 c' est                        se                           c' est toi qui couinne ?
3803 c' est                        se                           qui c' est qui fait ce
3804 qu' il                        kil                          je crois qu' il te répond
3804 c' est                        se                           parce que c' est tellement
3805 c' est                        se                           c' est tellement évident oui bien
3806 bel avion                     bE la-vj§                     ton bel avion ?
3808 un exemple                    1 nEg-z@p                     voilà un exemple de ma devant
3809 mal encore                    ma l@-kOR                     les répartit mal encore .
3810 il est                        i le                          oui il est là haut l'
3810 l' avion                      la-vj§                       là haut l' avion .
3811 un avion                      1 na-vj§                      tu vois un avion là
3815 il y                          i li                          il y a pas d' avion
3815 d' avion                      da-vj§                       a pas d' avion là
3816 qu' est                       ke                           qu' est ce que c' est
3816 c' est                        se                           ce que c' est ça
3817 c' est                        se                           c' est toi qui l' avais
3817 l' avais                      la-vE                        toi qui l' avais planqué
3817 d' enfant                     d@-f@                        planqué cochon d' enfant .
3818 qu' est                       ke                           qu' est ce que c' est
3818 c' est                        se                           ce que c' est ?
3819 qu' est                       ke                           qu' est ce qui est cassé
3820 d' Adrien                     da-dRi-j5                    le bateau d' Adrien .
3821 c' est                        se                           mais c' est pas un bateau
3822 qu' est                       ke                           qu' est ce que c' est
3822 c' est                        se                           ce que c' est ?
3823 qu' est                       ke                           qu' est ce que c' est
3823 c' est                        se                           ce que c' est ça
3824 c' est                        se                           c' est la planche à voile
3824 planche à                     pl@ Sa                        est la planche à voile
3824 d' Adrien                     da-dRi-j5                    à voile d' Adrien .
3828 appelles Adrien               a-pE la-dRi-j5                tu appelles Adrien .
3829 planche à                     pl@ Sa                        as sa planche à voile
3834 l' appelles                   la-pEl                       tu l' appelles pas ?
3835 il est                        i le                          il est dans la boîte l'
3835 l' avion                      la-vj§                       la boîte l' avion non
3840 il a                          i la                          il a dit appelle Didou moi
3841 j' ai                         ZE                           oui oui j' ai noté .
3842 qu' est                       ke                           alors qu' est ce que tu
3842 dire à                        di Ra                         tu voulais dire à Adrien
3844 qu' est                       ke                           qu' est ce que tu voulais
3844 dire à                        di Ra                         tu voulais dire à Adrien
3846 voir Adrien                   vwa Ra-dRi-j5                 viens voir Adrien il a trouvé
3846 il a                          i la                          voir Adrien il a trouvé
3846 chose à                       So za                         trouvé quelque chose à toi
3848 voir à                        vwa Ra                        viens faire voir à Adrien
3851 t' avais                      ta-vE                        Didou je t' avais donné
3852 voir à                        vwa Ra                        voudrais les voir à tes
3853 Grégoire où                   gRe-gwa Ru                    et Grégoire où est il ?
3853 est il                        e til                         Grégoire où est il ?
3855 j' aimerais                   ZEm-RE                       j' aimerais avoir un canapé qui
3855 avoir un                      a-vwa R1                      j' aimerais avoir un canapé qui
3855 ressemble à                   R°-s@b la                     canapé qui ressemble à un
3855 d' enfant                     d@-f@                        une cabane d' enfant .
3857 donc à                        d§ ka                         va donc à la lumière Grégoire
3858 l' invasion                   l5-va-zj§                    l' invasion de l' enfant est
3858 l' enfant                     l@-f@                        invasion de l' enfant est
3860 qu' est                       ke                           qu' est ce que tu as
3861 il est                        i let                         et Adrien il est imperturbable dans
3861 est imperturbable             le t5-pER-tyR-bab             Adrien il est imperturbable dans
3862 c' est                        se                           c' est le fils de son
3862 cet enfant                    sE t@-f@                      son père cet enfant .
3863 huit ans                      8i t@                         dis ans huit ans que
3863 j' ai                         ZE                           ans que j' ai pas
3865 qu' est                       ke                           alors Grégoire qu' est ce qu'
3865 qu' il                        kil                          est ce qu' il fait
3867 qu' est                       ke                           qu' est ce qu' il fait
3867 qu' il                        kil                          est ce qu' il fait
3869 j' ai                         ZE                           j' ai vu l' autre bout
3869 l' autre                      lot                          ai vu l' autre bout
3869 tout à                        tu ta                         truc là tout à l'
3869 l' heure                      l9R                          tout à l' heure à
3869 heure à                       l9 Ra                         à l' heure à la
3870 qu' est                       ke                           qu' est ce que tu as
3872 cet avion                     sE ta-vj§                     le voir cet avion ?
3873 donc au                       d§ ko                         dis donc au fait je sais
3873 l' as                         la                           si tu l' as entendu
3873 l' ai                         lE                           je te l' ai dit
3874 c' est                        set                          apparaît aussi c' est untel
3874 est untel                     se t1-tEl                     aussi c' est untel qui
3875 c' est                        se                           mais c' est toujours sous la
3876 par exemple                   pa REg-z@pl                   par exemple .
3877 c' est                        se                           c' est maman i(l) change .
3878 c' est                        set                          c' est à dire c' est
3878 est à                         se ta                         c' est à dire c' est
3878 c' est                        se                           à dire c' est pas
3879 c' est                        se                           c' est papa i(l) fait .
3881 d' accord                     da-kOR                       d' accord .
3884 montre à                      m§t Ra                        montre à Christian comment ça marche
3888 qu' est                       ke                           oh qu' est ce que c'
3888 c' est                        se                           ce que c' est que
3889 qu' est                       ke                           qu' est ce que c' est
3889 c' est                        se                           ce que c' est que
3890 c' est                        set                          c' est un voiture i(l) marche
3890 est un                        se t1                         c' est un voiture i(l) marche
3890 voiture i(l)                  vwa-ty Ri                     est un voiture i(l) marche
3891 c' est                        se                           oui c' est bien .
3897 qu' est                       ke                           alors maintenant qu' est ce que
3900 Grégoire appuie               gRe-gwa Ra-p8i                Grégoire appuie bien fort Chaton .
3901 vas y                         va zi                         vas y Grégoire !
3902 qu' est                       ke                           alors qu' est ce que ça
3906 c' est                        se                           c' est quand même mieux que
3906 qu' on                        k§n                          que a qu' on avait
3906 on avait                      k§ na-vE                      a qu' on avait y
3909 marche encore                 maR S@-kOR                    elle marche encore la voiture ?
3910 qu' est                       ke                           qu' est ce qu' elle a
3910 qu' elle                      kEl                          est ce qu' elle a
3910 elle a                        kE la                         ce qu' elle a fait
3911 elle a                        E la                          elle a roulé .
3912 t' es                         tE                           t' es content .
3913 c' est                        se                           c' est bien ça .
3914 c' est                        se                           c' est bien ça au moins
3915 c' est                        se                           c' est pas facile ?
3916 il a                          i la                          non il a dit c' est
3916 c' est                        se                           a dit c' est difficile
3918 c' est                        se                           c' est pas difficile .
3919 l' ai                         lE                           je l' ai mise .
3921 c' est                        se                           c' est très bien .
3927 c' est                        se                           c' est des fausses questions ça
3929 d' abord                      da-bOR                       d' abord Christian tu sais un
3929 c' est                        se                           un truc c' est que
3931 qu' il                        kil                          parce qu' il a une toute
3931 il a                          ki la                         parce qu' il a une toute
3932 c' est                        se                           c' est pas une phobie mais
3932 quand il                      k@ til                        genre là quand il est
3932 il est                        ti le                         là quand il est sur
3932 sur un                        sy R1                         il est sur un trottoir
3932 quand il                      k@ til                        un trottoir quand il y
3932 il y                          ti li                         trottoir quand il y a
3934 vas y                         va zi                         vas y .
3935 m' a                          ma                           ça m' a paru très intéressant
3935 très intéressant              tRE z5-te-RE-s@               a paru très intéressant .
3936 c' est                        set                          c' est exactement le processus de
3936 est exactement                se tEg-zak-t°-m@              c' est exactement le processus de
3936 qu' on                        k§n                          terrible méchante qu' on appelle
3936 on appelle                    k§ na-pEl                     méchante qu' on appelle d'
3936 d' un                         d1                           on appelle d' un petit
3936 qu' après                     ka-pRE                       se disant qu' après tout
3938 c' est                        set                          belles voitures c' est une
3938 est une                       se tyn                        voitures c' est une voiture
3939 d' accord                     da-kOR                       d' accord .
3940 d' accord                     da-kOR                       d' accord .
3941 alors où                      a-lO Ru                       alors où en es tu avec
3941 en es                         @ nE                          alors où en es tu avec
3942 elle est                      E le                          elle est partie .
3944 il a                          i la                          Christian il a mis .
3946 tes interventions             te z5-tER-v@-sj§              cadre de tes interventions .
3952 alors attends                 a-lO Ra-t@                    puis alors attends .
3953 les adverbes                  le zad-vERb                   les adverbes de temps .
3954 tout à                        tu ta                         matin , tout à l'
3954 l' heure                      l9R                          tout à l' heure dit
3954 tout a                        tu ta                         heure dit tout a yeur
3958 c' est                        se                           ce matin c' est pas
3958 peut être                     p2 tEtR                       matin ça peut être hier
3958 être hier                     tEt RjER                      ça peut être hier non
3959 c' est                        se                           heuh c' est pas évident parce
3959 qu' il                        kil                          chaque fois qu' il l'
3959 l' a                          la                           qu' il l' a dit
3961 hier et                       jE Re                         mais hier et demain y a
3962 d' accord                     da-kOR                       d' accord .
3963 quand il                      k@ til                        mais quand il utilise tout à
3963 il utilise                    ti ly-ti-liz                  mais quand il utilise tout à
3963 tout à                        tu ta                         il utilise tout à l'
3963 l' heure                      l9R                          tout à l' heure c'
3963 c' est                        set                          l' heure c' est un
3963 est un                        se t1                         heure c' est un tout
3963 tout à                        tu ta                         est un tout à l'
3963 l' heure                      l9R                          tout à l' heure passé
3963 on a                          § na                          heure passé on a fait
3963 tout à                        tu ta                         fait ça tout à l'
3963 l' heure                      l9R                          tout à l' heure .
3964 d' accord                     da-kOR                       d' accord .
3965 c' est                        se                           c' est pas un tout à
3965 tout à                        tu ta                         pas un tout à l'
3965 l' heure                      l9R                          tout à l' heure futur
3965 futur immédiat                fy-ty Ri-me-dja               l' heure futur immédiat .
3966 d' accord                     da-kOR                       d' accord .
3974 donc on                       d§ k§n                        bien dis donc on en
3974 on en                         k§ n@n                        dis donc on en aura
3974 en aura                       n@ no-Ra                      donc on en aura quand
3974 même enregistré               mE m@R-Zis-tRe                aura quand même enregistré une
3977 c' est                        se                           eh oui c' est difficile .
3980 qu' est                       ke                           oh qu' est ce que tu
3981 c' est                        se                           ché pas c' est je ne
3984 qu' est                       ke                           et là qu' est ce que
3985 qu' est                       ke                           qu' est ce que tu fais
3988 c' est                        se                           y est c' est mieux
3989 qu' il                        kil                          je crois qu' il a dit
3989 il a                          ki la                         crois qu' il a dit
3990 c' est                        se                           c' est dommage que tu l'
3990 l' aies                       lE                           que tu l' aies pas
3990 quand il                      k@ til                        parce que quand il les
3990 les insulte                   le z5-sylt                    quand il les insulte c'
3990 c' est                        se                           les insulte c' est grandiose
3991 quand il                      k@ til                        quand il leur court après en
3991 court après                   ku Ra-pRE                     il leur court après en
3991 connard avec                  ko-na Ra-vEk                  en disant connard avec sa
3991 c' est                        set                          voix angélique c' est à
3991 est à                         se ta                         angélique c' est à mourir
3993 ton avis                      t§ na-vi                      mais à ton avis qu' est
3993 qu' est                       ke                           ton avis qu' est ce
3993 qu' il                        kil                          est ce qu' il veut
3993 quand il                      k@ til                        veut dire quand il dit
3993 c' est                        se                           il dit c' est mieux
3994 c' est                        se                           oui ça c' est bien
3995 qu' il                        kil                          parce qu' il joue sans la
3995 machine et                    ma-Si ne                      sans la machine et ça
3996 c' est                        se                           oui c' est pas parce que
3996 en a                          @ na                          que y en a une
3996 l' autre                      lotR                         est devant l' autre ?
3998 c' est                        se                           ça aussi c' est très amusant
3998 très amusant                  tRE za-my-z@                  c' est très amusant parce
4000 c' est                        se                           c' est mieux .
4001 l' insulte                    l5-sylt                      alors l' insulte qu' il adresse
4001 qu' il                        kil                          l' insulte qu' il adresse
4001 il adresse                    ki la-dREs                    insulte qu' il adresse parfois
4001 c' est                        se                           son père c' est pas
4008 avoir un                      a-vwa R1n                     va y avoir un orage
4008 un orage                      R1 no-RaZ                     y avoir un orage tout
4008 tout à                        tu ta                         un orage tout à l'
4008 l' heure                      l9R                          tout à l' heure ?
4010 j' ai                         ZE                           j' ai mal interprété ?
4010 mal interprété                ma l5-tER-pRe-te              j' ai mal interprété ?
4012 il a                          i la                          il a dit on va avoir
4012 avoir un                      a-vwa R1n                     on va avoir un orage
4012 un orage                      R1 no-RaZ                     va avoir un orage tout
4012 tout à                        tu ta                         un orage tout à l'
4012 l' heure                      l9R                          tout à l' heure mais
4012 qu' il                        kil                          je crois qu' il se
4012 c' est                        se                           se mélange c' est plutôt
4012 qu' il                        kil                          est plutôt qu' il te
4012 l' orage                      lo-RaZ                       parle de l' orage qu'
4012 qu' on                        k§n                          l' orage qu' on a
4012 on a                          k§ na                         orage qu' on a entendu
4012 l' autre                      lot                          a entendu l' autre jour
4012 jour et                       Zu Re                         l' autre jour et qui
4014 peut être                     p2 tEt                        alors peut être qu' il associe
4014 qu' il                        kil                          peut être qu' il associe
4014 il associe                    ki la-so-si                   être qu' il associe avec
4014 qu' il                        kil                          le bruit qu' il a
4014 il a                          ki la                         bruit qu' il a entendu
4014 l' instant                    l5s-t@                       entendu à l' instant mais
4014 l' autre                      lot                          instant mais l' autre jour
4014 jour il                       Zu Ril                        l' autre jour il y
4014 il y                          Ri li                         autre jour il y a
4014 un orage                      1 no-RaZ                      a eu un orage très
4014 fort et                       fO Re                         orage très fort et quand
4014 quand il                      k@ til                        fort et quand il écoutait
4014 il écoutait                   ti le-ku-tE                   et quand il écoutait le
4014 tonnerre il                   to-nE Ril                     écoutait le tonnerre il disait
4014 j' ai                         ZE                           il disait j' ai peur
4014 j' ai                         ZE                           peur moi j' ai peur
4015 d' accord                     da-kOR                       d' accord .
4016 on a                          § na                          puis aussi on a eu
4016 l' épisode                    le-pi-zOd                    a eu l' épisode monstres
4019 quand est                     k@ te                         quand est ce qu' ils viennent
4019 qu' ils                       kil                          est ce qu' ils viennent
4020 qu' est                       ke                           qu' est ce que c' est
4020 c' est                        se                           ce que c' est que
4021 quand est                     k@ te                         quand est ce qu' ils viennent
4021 qu' ils                       kil                          est ce qu' ils viennent
4026 qu' est                       ke                           mais qu' est ce que c'
4026 c' est                        se                           ce que c' est ces
4027 monstres ils                  m§st Ril                      les monstres ils sont partout ?
4029 d' Adrien                     da-dRi-j5                    la chambre d' Adrien .
4030 d' Adrien                     da-dRi-j5                    la chambre d' Adrien y
4031 c' est                        se                           c' est des beaux monstres ?
4034 les aimes                     le zEm                        que tu les aimes les
4037 d' Adrien                     da-dRi-j5                    la chambre d' Adrien nous
4040 qu' on                        k§                           il faudrait qu' on l'
4040 l' envoie                     l@-vwa                       qu' on l' envoie dans
4040 chambre et                    S@b Re                        dans la chambre et qu'
4040 qu' il                        kil                          chambre et qu' il revienne
4041 l' arrivée                    la-Ri-ve                     tu filmes l' arrivée parce que
4042 d' Adrien                     da-dRi-j5                    la chambre d' Adrien si
4046 d' Adrien                     da-dRi-j5                    la chambre d' Adrien ?
4051 c' est                        se                           c' est difficile y a trop
4051 difficile y                   di-fi-si li                   c' est difficile y a trop
4052 t' entends                    t@-t@                        t' entends .
4054 c' est                        set                          c' est extraordinaire ça .
4054 est extraordinaire            se tEk-stRa-OR-di-nER         c' est extraordinaire ça .
4055 t' en                         t@                           je voulais t' en faire des
4057 m' expliques                  mEk-splik                    que tu m' expliques .
4058 qu' est                       ke                           qu' est ce que c' est
4058 c' est                        se                           ce que c' est que
4059 monstres ils                  m§st Rilz                     et les monstres ils ont
4059 ils ont                       Ril z§                        les monstres ils ont mangé
4060 monstres ils                  m§st Rilz                     Grégoire les monstres ils ont mangé
4060 ils ont                       Ril z§                        les monstres ils ont mangé
4072 t' as                         ta                           t' as mal au petit genou
4072 mal au                        ma lo                         t' as mal au petit genou
4073 qu' il                        kil                          faut pas qu' il y
4073 il y                          ki li                         pas qu' il y ait
4073 parle à                       paR la                        personnes qui parle à la
4074 quand est                     k@ te                         Chérinou quand est ce qu' ils
4074 qu' ils                       kil                          est ce qu' ils viennent
4075 sont ils                      s§ til                        pas où sont ils .
4076 viennent ils                  vjEn til                      demande quand viennent ils .
4078 c' est                        se                           sujet va c' est plus
4080 l' autre                      lot                          l' autre jour Grégoire était à
4080 Grégoire était                gRe-gwa Re-tE                 autre jour Grégoire était à
4080 table et                      tab le                        était à table et faisait
4082 Grégoire en                   gRe-gwa R@                    et Grégoire en particulier criait très
4086 c' était                      se-tE                        et c' était très très fort
4086 fort et                       fO Re                         très très fort et j'
4086 j' en                         Z@n                          fort et j' en avais
4086 en avais                      Z@ na-vE                      et j' en avais plein
4086 les oreilles                  le zo-REj                     avais plein les oreilles et
4086 qu' est                       ke                           oreilles et qu' est ce
4086 t' ai                         tE                           que je t' ai dit
4087 qu' est                       ke                           qu' est ce que j' ai
4087 j' ai                         ZE                           ce que j' ai dit
4089 j' ai                         ZE                           j' ai dit que si tu
4091 revenir à                     R°v-ni Ra                     il va revenir à tous les
4092 j' ai                         ZE                           non mais j' ai dit une
4092 j' ai                         ZE                           pédagogiques que j' ai pu
4093 j' en                         Z@n                          j' en ai dit peu mais
4093 en ai                         Z@ nE                         j' en ai dit peu mais
4093 j' en                         Z@n                          peu mais j' en ai
4093 en ai                         Z@ nE                         mais j' en ai dit
4093 qu' évidemment                ke-vi-da-m@                  une parce qu' évidemment ses
4093 l' image                      li-maZ                       jetés sur l' image .
4095 t' es                         tE                           t' es un chef mon gars
4097 t' arrives                    ta-Riv                       que quand t' arrives à
4097 arrives à                     ta-Ri va                      quand t' arrives à élever
4097 c' est                        se                           comme ça c' est que
4098 j' avais                      Za-vE                        ce que j' avais fait
4098 cuisine il                    k8i-zi nil                    de la cuisine il a
4098 il a                          ni la                         la cuisine il a dit
4098 Grégoire un                   gRe-gwa R1                    dit oh Grégoire un monstre
4099 gosse a                       gO sa                         le gosse a été absolument terrifié
4099 il a                          i la                          absolument terrifié il a plongé
4099 il a                          i la                          bébé et il a vraiment
4099 grosse angoisse               gRo s@-gwas                   grosse grosse grosse angoisse qu'
4099 qu' on                        k§n                          grosse angoisse qu' on a
4099 on a                          k§ na                         angoisse qu' on a retrouvée
4100 trois heures                  tRwa z9R                      à trois heures du matin il
4100 il était                      i le-tE                       du matin il était dans
4100 qu' il                        kil                          en criant qu' il y
4100 il y                          ki li                         criant qu' il y avait
4101 on a                          § na                          puis depuis on a tué
4102 c' est                        se                           ah mais c' est bien alors
4103 les a                         le za                         on les a tués .
4106 l' épée                       le-pe                        donne lui l' épée de Musclor
4108 grande épée                   gR@ de-pe                     lui la grande épée .
4109 monstres avec                 m§st Ra-vEk                   tuer les monstres avec Adrien
4109 avec Adrien                   Ra-vE ka-dRi-j5               les monstres avec Adrien ?
4110 vas y                         va zi                         allez vas y tu es le
4111 vas y                         va zi                         vas y t' as autant de
4111 t' as                         ta                           vas y t' as autant de
4113 vous allez                    vu za-le                      allez vous allez les tuer tous
4113 tous ensemble                 tus z@-s@bl                   les tuer tous ensemble ?
4114 tout à                        tu ta                         laisse le tout à l'
4114 l' heure                      l9R                          tout à l' heure tout
4114 tout à                        tu ta                         l' heure tout à l'
4114 l' heure                      l9R                          tout à l' heure .
4115 l' épée                       le-pe                        pose l' épée là peut être
4115 peut être                     p2 tEt                        épée là peut être que
4115 tout à                        tu ta                         être que tout à l'
4115 l' heure                      l9R                          tout à l' heure il
4115 heure il                      l9 Ril                        à l' heure il aura
4115 il aura                       Ri lo-Ra                      l' heure il aura envie
4115 d' y                          di                           aura envie d' y aller
4117 quand ils                     k@ til                        tu reviendras quand ils seront
4121 par où                        pa Ru                         par où ?
4123 j' ai                         ZE                           ce que j' ai sur
4123 mon image                     m§ ni-maZ                     ai sur mon image .
4124 quel âge                      kE laZ                        quel âge as tu ?
4124 âge as                        la Za                         quel âge as tu ?
4125 quel âge                      kE laZ                        quel âge Grégoire .
4127 c' est                        se                           oh ça c' est très bien
4128 t' appelles                   ta-pEl                       et comment t' appelles tu ?
4129 t' appelles                   ta-pEl                       non comment t' appelles tu ?
4130 quel est                      kE le                         non quel est ton nom ?
4131 j' en                         Z@n                          la paix j' en ai
4131 en ai                         Z@ nE                         paix j' en ai marre
4133 qu' il                        kil                          parce qu' il connaît très bien
4134 deux ans                      d2 z@                         deux ans dit cet enfant plein
4134 cet enfant                    sE t@-f@                      ans dit cet enfant plein
4134 d' humour                     dy-muR                       enfant plein d' humour .
4135 qu' il                        kil                          tu sais qu' il a un
4135 il a                          ki la                         sais qu' il a un
4135 un humour                     1 ny-muR                      il a un humour pince
4135 nous envoyer                  nu z@-vwa-je                  rire pour nous envoyer promener
4136 même une                      mE myn                        donner quand même une fessée
4139 n' est                        ne                           n' est ce pas Grégoire ?
4140 t' appelles                   ta-pEl                       Grégoire tu t' appelles Adrien
4140 appelles Adrien               ta-pE la-dRi-j5               tu t' appelles Adrien ?
4141 t' appelles                   ta-pEl                       tu t' appelles Victor ?
4142 t' es                         tE                           tu t' es fait avoir heuh
4142 avoir heuh                    a-vwa R2                      es fait avoir heuh !
4144 dire encore                   di R@-kOR                     tu nous dire encore quelques
4146 alors arrête                  a-lO Ra-REt                   alors arrête parce que moi je
4148 il est                        i le                          où il est papa ?
4149 est il                        e til                         où est il ?
4150 il est                        i le                          il est dans la classe ?
4151 qu' est                       ke                           qu' est ce que ça veut
4154 est il                        e til                         où est il parti papa ?
4155 il est                        i le                          où il est papa ?
4158 il est                        i le                          il est parti à Courtemère .
4164 elle est                      E le                          elle est sorti ta canine là
4165 jusqu' à                      Zys ka                        te farfouiller jusqu' à la
4168 c' est                        se                           ah ça c' est les incisives
4168 les incisives                 le z5-si-ziv                  c' est les incisives là
4169 c' est                        se                           ah c' est tout des dents
4172 qu' est                       ke                           qu' est ce qu' il fait
4172 qu' il                        kil                          est ce qu' il fait
4173 qu' est                       ke                           qu' est ce qu' il fait
4173 qu' il                        kil                          est ce qu' il fait
4174 il est                        i le                          mais non il est pas parti
4175 qu' est                       ke                           qu' est ce qu' il va
4175 qu' il                        kil                          est ce qu' il va
4175 faire à                       fE Ra                         va lui faire à la
4176 qu' est                       ke                           qu' est ce qu' il va
4176 qu' il                        kil                          est ce qu' il va
4176 faire à                       fE Ra                         il va faire à la
4181 qu' il                        kil                          parce qu' il nous fait un
4183 qu' il                        kil                          parce qu' il nous a pas
4183 nous a                        nu za                         qu' il nous a pas
4185 qu' est                       ke                           qu' est ce qu' il fait
4185 qu' il                        kil                          est ce qu' il fait
4187 qu' il                        kil                          est ce qu' il a un
4187 il a                          ki la                         ce qu' il a un
4188 c' est                        set                          ce que c' est un
4188 est un                        se t1                         que c' est un vrai
4189 tracteur à                    tRak-t9 Ra                    un tracteur à pelouse ça s'
4189 s' appelle                    sa-pEl                       pelouse ça s' appelle une
4189 appelle une                   sa-pE lyn                     ça s' appelle une tondeuse
4189 tondeuse à                    t§-d2 za                      appelle une tondeuse à gazon
4190 d' accord                     da-kOR                       ah d' accord .
4191 tondeuse à                    t§-d2 za                      une tondeuse à tracteur non une
4191 tondeuse à                    t§-d2 za                      non une tondeuse à gazon
4192 tondeuse à                    t§-d2 za                      une tondeuse à gazon .
4193 tondeuse à                    t§-d2 za                      ah une tondeuse à gazon !
4194 tondeuse à                    t§-d2 za                      ah une tondeuse à gazon !
4197 t' en                         t@n                          sur t' en a un .
4197 en a                          t@ na                         sur t' en a un .
4198 tout à                        tu ta                         tout à l' heure tu voulais
4198 l' heure                      l9R                          tout à l' heure tu voulais
4199 il a                          i la                          et là il a dit ?
4201 d' accord                     da-kOR                       d' accord .
4202 l' a                          la                           il l' a fait roulé je
4203 l' a                          la                           il l' a fait roulé sur
4205 il avait                      i la-vE                       il avait sa tête devant .
4214 qu' est                       ke                           qu' est ce qu' elle fait
4214 qu' elle                      kEl                          est ce qu' elle fait
4215 qu' est                       ke                           alors Grégoire qu' est ce qu'
4215 qu' elle                      kEl                          est ce qu' elle fait
4216 répondre elle                 Re-p§d REl                    va te répondre elle fait
4217 qu' est                       ke                           qu' est ce qu' elle fait
4217 qu' elle                      kEl                          est ce qu' elle fait
4219 chose assez                   So za-se                      réformuler quelque chose assez souvent
4220 d' un                         d1n                          tu vois d' un air de
4220 un air                        d1 nER                        vois d' un air de
4224 qu' on                        k§                           je crois qu' on va
4224 les enfants                   le z@-f@                      de filmer les enfants .
4228 l' as                         la                           tu l' as mise dans ta
4229 c' est                        se                           c' est pas drôle parce que
4229 trucs intéressants            tRy k5-te-RE-s@               disait des trucs intéressants hein
4231 elle est                      E le                          où elle est l' épée je
4231 l' épée                       le-pe                        elle est l' épée je
4232 qu' est                       ke                           alors Grégoire qu' est ce qu'
4232 qu' il                        kil                          est ce qu' il a
4232 il a                          ki la                         ce qu' il a trouvé
4236 il était                      i le-tE                       il était temps hein .
4237 qu' est                       ke                           qu' est ce que dit à
4238 s' il                         sil                          s' il vous plaît les garçons
4239 l' as                         la                           tu l' as reporté dans la
4240 m' agacez                     ma-ga-se                     non vous m' agacez à demander
4241 n' en                         n@n                          principe vous n' en aurez
4241 en aurez                      n@ no-Re                      vous n' en aurez pas
4242 c' est                        se                           c' est trop j' ai déjà
4242 j' ai                         ZE                           est trop j' ai déjà
4243 d' où                         du                           d' où veux tu descendre ?
4244 j' ai                         ZE                           que moi j' ai deux
4244 deux ans                      d2 z@                         j' ai deux ans moi
4245 c' est                        se                           c' est toi qui a deux
4245 deux ans                      d2 z@                         qui a deux ans .
4246 deux ans                      d2 z@                         deux ans quoi ?
4249 c' est                        se                           c' est Adrien qui a huit
4249 huit ans                      8i t@                         qui a huit ans .
4250 huit ans                      8i t@                         Adrien a huit ans .
4251 Victor a                      vik-tO Ra                     Victor a cinq ans .
4251 cinq ans                      s5 k@                         Victor a cinq ans .
4252 écoute écoute                 e-ku te-kut                   écoute écoute Grégoire .
4254 deux ans                      d2 z@                         Christian a deux ans .
4255 parles ouais                  paR lwE                       tu parles ouais jusqu' au trognon
4255 jusqu' au                     Zys ko                        parles ouais jusqu' au trognon
