1      sont elles                    s§ tEl                        quelle couleur sont elles ,
28852  QU' est-ce                    kEs                          QU' est-ce qu' il y a
28852  qu' il                        kil                          QU' est-ce qu' il y a
28852  il y                          ki li                         est-ce qu' il y a
28855  L' ouvrir                     lu-vRiR                      va TE L' ouvrir ,
28860  il y                          i li                          il y a trois petits chocolats
28864  L' ouvrir                     lu-vRiR                      va(i)s TE L' ouvrir .
28865  c(e) est                      se                           c(e) est une petite boule .
28867  juste une                     Zys tyn                       juste une petite bouchée .
28874  c(e) est                      se                           mais c(e) est toi qui as
28876  c(e) est                      se                           eh c(e) est difficile .
28877  c(e) est                      se                           c(e) est difficile à croquer ,
28877  difficile à                   di-fi-si la                   c(e) est difficile à croquer ,
28879  c(e) est                      se                           ça , c(e) est pour toi
28880  L' ouvre                      luvR                         que je L' ouvre ,
28884  c(e) (n'                      s#                           mais c(e) (n' ) est pas
28887  QU' est                       ke                           QU' est ce c(e) est que
28887  c(e) est                      se                           est ce c(e) est que
28888  l' envers                     l@-vER                       Crocro à l' envers pi les
28897  qu' il                        kil                          je pense qu' il y a
28897  il y                          ki li                         pense qu' il y a
28899  j(e) aimerais                 ZEm-RE                       j(e) aimerais ça , d' avoir
28899  d' avoir                      da-vwaR                      ça , d' avoir un
28899  avoir un                      da-vwa R1                     , d' avoir un petit
28900  juste une                     Zys tyn                       juste une petite bouchée .
28901  t(u) es                       tE                           oh t(u) es gentil , toi
28906  t(u) (n'                      t#                           t(u) (n' ) aimes pas vraiment
28911  t' aider                      te-de                        je vais t' aider .
28913  t(u) aimes                    tEm                          toi , t(u) aimes ça oui
28916  c(e) est                      se                           est-ce que c(e) est correct si
28918  QU' est-ce                    kEs                          QU' est-ce que tu fais ,
28930  c(e) (n'                      s#                           mais c(e) (n' ) est pas
28930  t(u) (n'                      t#                           vrai que t(u) (n' )
28931  c(e) est                      se                           c(e) est juste tu (n' )
28933  QU' est-ce                    kEs                          je pige QU' est-ce que
28935  c(e) est                      se                           c(e) est toi qui fais ça
28940  QU' est-ce                    kEs                          # regarde QU' est-ce que j(e)
28940  j(e) ai                       ZE                           est-ce que j(e) ai pigé
28944  qu' on                        k§                           peut-être qu' on devrait demander à
28944  qu' ils                       kil                          Crocro si qu' ils veulent
28947  qu' ils                       kil                          peut-être qu' ils ne veulent pas
28950  d' autre                      dot                          rien faire d' autre Que
28951  c(e) est                      se                           Max , c(e) est quoi ,
28957  QU' est-ce                    kEs                          QU' est-ce que tu cherches ?
28958  qu' il                        kil                          , parce qu' il y
28958  il y                          ki li                         parce qu' il y a
28958  une assiette                  y na-sjEt                     y a une assiette .
28959  c(e) (n'                      s#                           ça , c(e) (n' )
28959  c(e) est                      se                           parce que c(e) est Big
28960  qu' on                        k§                           mais peut-être qu' on peut LES
28964  qu' on                        k§                           Là est-ce qu' on LA
28968  QU' est-ce                    kEs                          je sais QU' est-ce qu'
28968  qu' on                        k§                           QU' est-ce qu' on pourrait
28968  comme un                      kO m1                         pourrait utiliser comme un mop
28973  QU' est-ce                    kEs                          (re)garde QU' est-ce que Crocro fait
28975  LES essuies                   le zE-s8i                     tu LES essuies ?
28979  il est                        i le                          il est drôle .
28980  c(e) est                      se                           ça , c(e) est propre ?
28981  qu' il                        kil                          même temps qu' il fait
28983  t(u) (n'                      t#                           t(u) (n' ) as pas fini
28985  c(e) est                      se                           ça , c(e) est propre .
28993  c(e) est                      se                           comprends , c(e) est gros
28994  QU' est-ce                    kEs                          faut deviner QU' est-ce que
28994  c(e) est                      se                           est-ce que c(e) est .
28999  QU' est-ce                    kEs                          à Crocro QU' est-ce que
28999  c(e) est                      se                           est-ce que c(e) est !
29000  QU' est-ce                    kEs                          QU' est-ce que tu penses que
29000  c(e) est                      se                           penses que c(e) est ?
29003  c(e) est                      se                           ça , c(e) est Tom
29004  l' autre                      lotR                         puis l' autre , c(e) est
29004  c(e) est                      se                           autre , c(e) est Jerry
29004  L' ai                         lE                           je ne L' ai pas
29005  L' ai                         lE                           je ne L' ai pas
29009  il y                          i li                          bon mais il y a
29011  c(e) est                      se                           ça , c(e) est juste un
29011  juste un                      Zys t1                        c(e) est juste un petit
29017  c(e) est                      se                           ça , c(e) est pour quoi
29020  j(e) en                       Z@                           moi , j(e) en bois .
29021  avoir une                     a-vwa Ryn                     peux TU avoir une tasse
29022  d' orange                     do-R@Z                       du jus d' orange ?
29025  boire un                      bwa R1                        Catherine va boire un café .
29026  d' orange                     do-R@Z                       un jus d' orange ?
29027  T' en                         t@                           ok je T' en vide un
29027  vide un                       vi d1                         T' en vide un .
29028  QU' est-ce                    kEs                          toi , QU' est-ce que tu
29029  d' orange                     do-R@Z                       un jus d' orange ou un
29029  orange ou                     do-R@ Zu                      jus d' orange ou un
29031  en a                          @ na                          ) y en a plus
29032  t(u) en                       t@                           t(u) en veux d' autre ?
29032  d' autre                      dotR                         en veux d' autre ?
29036  c(e) est                      se                           ça , c(e) est pour toi
29038  QU' est-ce                    kEs                          hum ah QU' est-ce que
29038  j(e) ai                       ZE                           est-ce que j(e) ai entendu
29039  QU' est-ce                    kEs                          (re)garde QU' est-ce que Crocro a
29042  c(e) est                      se                           c(e) est du café , ça
29044  c(e) est                      se                           c(e) est du lait ?
29052  il est                        i le                          crocro , il est encore tout
29052  tout endormi                  tu t@-dOR-mi                  est encore tout endormi .
29053  faire un                      fE R1                         va TU faire un ,
29055  mal haut                      ma lo                         saute pas mal haut ,
29056  faire un                      fE R1                         voulez vous faire un chemin de
29058  t' aider                      te-de                        on va t' aider à
29059  qu' on                        k§                           , est-ce qu' on ramasse
29064  avoir assez                   a-vwa Ra-se                   on va avoir assez de
29070  t(e) asseoir                  ta-swaR                      viens t(e) asseoir à côté de
29070  asseoir à                     ta-swa Ra                     viens t(e) asseoir à côté de
29071  t(e) asseoir                  ta-swaR                      tu peux t(e) asseoir sur le
29073  c(e) est                      se                           c(e) est un train de .
29080  t(e) asseoir                  ta-swaR                      peux tu t(e) asseoir ici
29080  asseoir ici                   ta-swa Ri-si                  tu t(e) asseoir ici ?
29082  juste ici                     Zys ti-si                     juste ici .
29086  t(e) asseoir                  ta-swaR                      veux tu t(e) asseoir par terre
29094  c(e) est                      se                           oui c(e) est le fun ,
29095  collent ensemble              kO l@-s@bl                    ils collent ensemble .
29096  nous aides                    nu zEd                        nous aides tu , toi ,
29098  nous aides                    nu zEd                        nous aides tu ?
29099  il est                        i le                          il est déjà prêt ?
29100  s' il                         sil                          vais regarder s' il y
29100  il y                          si li                         regarder s' il y a
29100  d' autres                     dot                          y a d' autres morceaux
29107  pour une                      pu Ryn                        juste pour une petite secousse .
29123  c(e) est                      se                           ben c(e) est correct .
29127  mettre ici                    mE tRi-si                     tu te mettre ici ?
29129  venir à                       v°-ni Ra                      veux tu venir à côté .
29134  t(e) asseoir                  ta-swaR                      viens t(e) asseoir à côté de
29134  asseoir à                     ta-swa Ra                     viens t(e) asseoir à côté de
29136  s' en                         s@                           que ça s' en va
29138  s' en                         s@                           ça s' en va dans la
29141  ensuite on                    @-s8i t§                      pi ensuite on pourra conduire le
29142  tunnel est                    ty-nE le                      le tunnel est où ?
29155  t(u) es                       tE                           t(u) es dans le milieu .
29170  qu' on                        k§                           est-ce qu' on met des passagers
29173  il y                          i li                          il y en a deux qui
29173  en a                          @ na                          il y en a deux qui
29176  c(e) est                      se                           c(e) est ceux là , hein
29179  c(e) est                      se                           c(e) est correct comme ça ?
29180  il y                          i li                          oui mais il y en a
29180  en a                          @ na                          il y en a un
29185  QU' est-ce                    kEs                          QU' est-ce que tu cherches ?
29186  qu' il                        kil                          tu penses qu' il en manque
29186  il en                         ki l@                         penses qu' il en manque
29186  manque un                     m@ k1                         il en manque un ?
29189  c(e) est                      se                           hum , c(e) est où ,
29189  c(e) est                      se                           où , c(e) est où
29189  c(e) est                      se                           où , c(e) est où
29190  c(e) est                      se                           ben c(e) est correct , hein
29191  faire un                      fE R1                         ça va faire un plus petit
29191  c(e) est                      se                           train , c(e) est tout
29192  qu' on                        k§                           est-ce qu' on met les petits
29196  passe à                       pa sa                         ça passe à travers le tunnel
29198  c(e) est                      se                           là , c(e) est moi ?
29199  t(u) as                       ta                           t(u) as un petit problème technique
29201  T' arranger                   ta-R@-Ze                     je vais T' arranger ça tout
29208  donne à                       dO na                         je LE donne à Pol .
29209  t(e) asseois                  ta-swa                       non tu t(e) asseois !
29211  t(e) asseoir                  ta-swaR                      tu veux t(e) asseoir ici
29211  asseoir ici                   ta-swa Ri-si                  veux t(e) asseoir ici .
29222  c(e) est                      se                           c(e) est un pont .
29225  il y                          i li                          oups , il y a
29225  veulent embarquer             v9 l@-baR-ke                  passagers qui veulent embarquer .
29226  on arrête                     § na-REt                      on arrête le train .
29227  veulent embarquer             v9 l@-baR-ke                  les passagers veulent embarquer .
29228  t(u) en                       t@                           t(u) en mets un ?
29231  il y                          i li                          mais il y en avait un
29231  en avait                      @ na-vE                       il y en avait un
29231  un autre                      1 notR                        en avait un autre ,
29234  c(e) est                      se                           jaune , c(e) est Max
29238  c(e) (n'                      s#                           même si c(e) (n' ) est
29240  faites attention              fE ta-t@-sj§                  faites attention aux passagers !
29246  t(e) asseoir                  ta-swaR                      viens t(e) asseoir , Max !
29253  mettre où                     mE tRu                        veux LES mettre où Là
29256  QU' est-ce                    kEs                          (re)garde QU' est-ce qui va arriver
29259  encore une                    @-kO Ryn                      toute tombés encore une fois .
29264  c(e) est                      se                           , que c(e) est juste
29268  il y                          i li                          il y en a plein ,
29268  en a                          @ na                          il y en a plein ,
29269  QU' est-ce                    kEs                          pi (re)garde QU' est-ce qui va
29275  c(e) est                      se                           c(e) est à ton tour ?
29276  QU' est-ce                    kEs                          QU' est-ce que tu fais là
29278  QU' est-ce                    kEs                          QU' est-ce que tu veux ?
29282  c(e) est                      se                           c(e) est TU correct ?
29283  t(u) es                       tE                           t(u) es TU en train de
29284  t(u) (n'                      t#                           t(u) (n' ) aimais pas ça
29285  elle est                      E le                          mais voyons elle est fine ,
29286  elle a                        E la                          elle a toujours des petites surprises
29287  t(u) (n'                      t#                           t(u) (n' ) aimais pas ça
29289  t(u) as                       ta                           hum , t(u) as de la
29290  il y                          i li                          Pol , il y a une
29293  M' en                         m@                           , il M' en faut
29293  une aussi                     y no-si                       en faut une aussi .
29294  petite auto                   p°-ti to-to                   une petite auto .
29295  Catherine aussi               ka-t2-Ri no-si                une pour Catherine aussi ?
29296  en avais                      @ na-vE                       tu en avais deux ce matin
29301  c(e) est                      se                           c(e) est quelle sorte de camion
29302  t(u) as                       ta                           t(u) as la bouche pleine de
29308  c(e) est                      se                           hum , c(e) est bon ,
29311  aux autos                     o zo-to                       va jouer aux autos à
29314  en as                         @ na                          (n' ) en as même
29316  aux autos                     o zo-to                       va jouer aux autos ici
29326  il y                          i li                          il y a tout dans ce
29327  t(e) as                       ta                           t(e) as tu lavé les mains
29331  des autos                     de zo-to                      tu cherches des autos ?
29333  c(e) est                      se                           c(e) est quoi , ça ?
29334  L' as                         la                           tu L' as eu l' autre
29334  l' autre                      lot                          as eu l' autre jour
29335  il a                          i la                          il a un casque , lui
29338  il est                        i le                          lui , il est pris
29338  dans une                      d@ zyn                        est pris dans une cage
29342  t(e) asseoir                  ta-swaR                      viens t(e) asseoir !
29352  c(e) est                      se                           c(e) est QUI , ça ?
29353  L' as                         la                           tu L' as eu au Mac
29354  s' ouvre                      suvR                         il s' ouvre ?
29355  L' ouvrir                     lu-vRiR                      fais pour L' ouvrir ?
29356  L' ouvrir                     lu-vRiR                      essayer de L' ouvrir ?
29359  QU' est-ce                    kEs                          QU' est-ce que tu avais mis
29362  QU' est-ce                    kEs                          mais QU' est-ce qu' i(l) y
29362  qu' i(l)                      ki                           QU' est-ce qu' i(l) y
29363  QU' est-ce                    kEs                          QU' est-ce qu' i(l) y avait
29363  qu' i(l)                      ki                           QU' est-ce qu' i(l) y avait
29364  il y                          i li                          Là , il y avait
29366  c(e) était                    se-tE                        c(e) était juste comme ça ?
29367  QU' est-ce                    kEs                          QU' est-ce que tu fais ?
29370  c(e) est                      se                           oh c(e) est difficile .
29371  c(e) est                      se                           oui ben c(e) est tout à
29371  tout à                        tu ta                         c(e) est tout à l'
29371  l' envers                     l@-vER                       tout à l' envers .
29374  c(e) est                      se                           ça , c(e) est les ailes
29374  les ailes                     le zEl                        c(e) est les ailes ?
29375  il est                        i le                          ah oui il est beau .
29376  une aile                      y nEl                         une aile est tombée .
29376  aile est                      nE le                         une aile est tombée .
29377  une aile                      y nEl                         une aile est tombée .
29377  aile est                      nE le                         une aile est tombée .
29379  comme il                      kO mil                        LES mettre comme il faut
29380  m' aider                      me-de                        viens m' aider à LES mettre
29380  comme il                      kO mil                        LES mettre comme il faut
29381  comme il                      kO mil                        le toit comme il faut
29383  LES enlever                   le z@l-ve                     peux tu LES enlever ?
29384  c(e) est                      se                           ah c(e) est difficile , hein
29390  l' autre                      lotR                         et puis l' autre , comment
29392  l' horloge                    lOR-lOZ                      et puis l' horloge , elle
29394  l' endroit                    l@-dRwa                      ouais à l' endroit .
29395  c(e) est                      se                           c(e) est beau .
29396  QU' est-ce                    kEs                          # QU' est-ce qu' il y
29396  qu' il                        kil                          QU' est-ce qu' il y
29396  il y                          ki li                         est-ce qu' il y a
29397  c(e) est                      se                           c(e) est quelle sorte de maison
29399  il est                        i le                          ah il est malade ?
29401  QU' est-ce                    kEs                          non QU' est-ce qu' i(l) a
29401  qu' i(l)                      ki                           QU' est-ce qu' i(l) a
29402  S(E) est                      se                           il S(E) est fait mal où
29402  mal où                        ma lu                         est fait mal où ?
29404  QU' est-ce                    kEs                          QU' est-ce que tu fais ?
29405  QU' est-ce                    kEs                          QU' est-ce que tu fais nu
29406  t(u) as                       ta                           t(u) as chaud , hein .
29407  t(u) aimes                    tEm                          t(u) aimes ça , nu pattes
29409  qu' on                        k§                           , est-ce qu' on va
29413  s' ouvre                      suvR                         que ça s' ouvre ,
29416  s' appelle                    sa-pEl                       comment il s' appelle , le
29418  il est                        i le                          il est guéri ?
29420  qu' i(l)                      ki                           où est-ce qu' i(l) avait un
29421  c(e) est                      se                           ah ben c(e) est tout guéri
29422  c(e) est                      se                           c(e) est toi qui as fait
29424  s' appelle                    sa-pEl                       comment il s' appelle , le
29425  qu' il                        kil                          est-ce qu' il s' appelle Max
29425  s' appelle                    sa-pEl                       qu' il s' appelle Max
29426  s' appelle                    sa-pEl                       il s' appelle Pol ?
29429  chut il                       Sy til                        chut il va aller faire dodo
29443  c(e) est                      se                           c(e) est comme ça qu' on
29443  qu' on                        k§                           comme ça qu' on met
29444  c(e) est                      se                           est-ce que c(e) est comme
29444  qu' on                        k§                           comme ça qu' on met
29448  qu' il                        kil                          sable parce qu' il faut
29449  QU' est-ce                    kEs                          moi , QU' est-ce que
29450  j(e) amène                    Za-mEn                       j(e) amène des planches ?
29457  j(e) ai                       ZE                           ah j(e) ai des planches .
29461  j(e) ai                       ZE                           j(e) ai des planches .
29467  broum il                      bRu mil                       broum broum broum il est où
29467  il est                        mi le                         broum broum il est où
29474  sous il                       su zil                        combien de sous il faut que
29494  d' un                         d1                           tu besoin d' un marteau
29502  on a                          § na                          oh on a fait du bruit
29508  l' ambulance                  l@-by-l@s                    chercher avec l' ambulance .
29509  l' ambulance                  l@-by-l@s                    va chercher l' ambulance !
29511  L' amener                     lam-ne                       on va L' amener à l'
29511  l' hôpital                    lo-pi-tal                    amener à l' hôpital .
29513  il est                        i le                          oui il est malade .
29514  L' amène                      la-mEn                       on L' amène à l' hôpital
29514  amène à                       la-mE na                      on L' amène à l' hôpital
29514  l' hôpital                    lo-pi-tal                    amène à l' hôpital ?
29518  qu' il                        kil                          où est-ce qu' il est ,
29518  il est                        ki le                         est-ce qu' il est ,
29518  l' hôpital                    lo-pi-tal                    est , l' hôpital ?
29523  il est                        i le                          il est TU guéri maintenant ?
29524  qu' on                        k§                           ou qu' on LE laisse là
29532  il y                          i li                          il y a plein de bonhommes
29532  bonhommes ici                 bo-nO mi-si                   plein de bonhommes ici .
29533  j(e) (n'                      Z#                           moi , j(e) (n' ) ai
29535  bonhommes ici                 bo-nO mi-si                   avec tes bonhommes ici .
29544  les autos                     le zo-to                      ah les autos .
29545  d' autres                     dotRz                        je vois d' autres autos
29545  autres autos                  dotR zo-to                    vois d' autres autos ?
29550  d' autres                     dotR                         vois tu d' autres ?
29551  d' autres                     dotR                         vois tu d' autres ?
29552  bicyclette aussi              bi-si-klE to-si               prendre la bicyclette aussi .
29554  c(e) est                      se                           ben oui c(e) est , c(e)
29554  c(e) est                      se                           est , c(e) est un
29557  aux autos                     o zo-to                       veux jouer aux autos ?
29561  il est                        i le                          garage , il est ici
29563  l' auto                       lo-to                        va réparer l' auto ,
29566  qu' il                        kil                          est-ce qu' il tient ?
29572  mon auto                      m§ no-to                      aussi , mon auto est
29573  L' apporte                    la-pORt                      je L' apporte .
29575  il est                        i le                          il est tombé , hein ?
29576  L' apporte                    la-pORt                      je TE L' apporte ?
29578  c(e) est                      se                           c(e) est trop petit , Max
29579  garage est                    ga-Ra Ze                      le garage est trop petit .
29583  il est                        i le                          il est réparé Là .
29584  L' amènes                     la-mEn                       tu L' amènes où ?
29584  amènes où                     la-mE nu                      tu L' amènes où ?
29585  un autre                      1 not                         à un autre garage ah ok
29585  garage ah                     ga-Ra Za                      un autre garage ah ok
29587  l' ambulance                  l@-by-l@s                    ah dans l' ambulance .
29589  l' auto                       lo-to                        l' auto est malade ?
29590  l' auto                       lo-to                        hein , l' auto est malade
29593  QU' est-ce                    kEs                          QU' est-ce que ?
29596  il est                        i le                          oh il est trop gros .
29597  c(e) est                      se                           eh mais c(e) est quoi ,
29598  c(e) est                      se                           c(e) est des poubelles ?
29600  qu' on                        k§                           est-ce qu' on peut LES mettre
29601  j(e) ai                       ZE                           ce matin j(e) ai mis
29602  l' autre                      lotR                         peut-être de l' autre ah ouais
29602  autre ah                      lo tRa                        de l' autre ah ouais
29603  Catherine essaye              ka-t2-Ri ne-sEj               tu que Catherine essaye ?
29604  peut-être ah                  p2-tE tRa                     peut-être ah parce que c(e) est
29604  c(e) est                      se                           parce que c(e) est difficile
29608  comme un                      kO m1                         une banane comme un petit
29610  QU' est-ce                    kEs                          QU' est-ce que Maman a donné
29612  être une                      E tRyn                        veux tu être une petite souris
29615  il y                          i li                          il y en a partout partout
29615  en a                          @ na                          il y en a partout partout
29616  comme une                     kO myn                        des miettes comme une petite
29619  QU' est-ce                    kEs                          QU' est-ce qui ne marchait pas
29619  tout à                        tu ta                         marchait pas tout à l'
29619  l' heure                      l9R                          tout à l' heure ,
29620  j(e) entendais                Z@-t@-dE                     j(e) entendais Catherine qui disait que
29621  QU' est-ce                    kEs                          QU' est-ce que c(e) était ?
29621  c(e) était                    se-tE                        est-ce que c(e) était ?
29622  QU' est-ce                    kEs                          QU' est-ce qui ne marchait pas
29623  il y                          i li                          il y avait une auto qui
29623  une auto                      y no-to                       y avait une auto qui
29627  d' autres                     dotRz                        pas porter d' autres autos
29627  autres autos                  dotR zo-to                    porter d' autres autos ?
29628  il est                        i le                          il est gros , hein ?
29632  QU' est-ce                    kEs                          mais regarde QU' est-ce qu' il
29632  qu' il                        kil                          QU' est-ce qu' il y
29632  il y                          ki li                         est-ce qu' il y a
29632  l' ambulance                  l@-by-l@s                    a dans l' ambulance aussi
29632  ambulance aussi               l@-by-l@ so-si                dans l' ambulance aussi !
29633  il y                          i li                          il y avait une auto tantôt
29633  une auto                      y no-to                       y avait une auto tantôt
29636  c(e) était                    se-tE                        c(e) était TU celle là ?
29637  c(e) est                      se                           oui c(e) est ça .
29638  une auto                      y no-to                       une auto qui est malade .
29639  on a                          § na                          Max , on a oublié
29640  il est                        i le                          il est TU guéri , lui
29642  il est                        i le                          il est à l' hôpital .
29642  l' hôpital                    lo-pi-tal                    est à l' hôpital .
29643  l' hôpital                    lo-pi-tal                    à l' hôpital ?
29644  il est                        i le                          il est guéri ?
29645  il est                        i le                          ah il est de bonne humeur
29645  bonne humeur                  bO ny-m9R                     est de bonne humeur .
29649  L' amener                     lam-ne                       on va L' amener à sa
29651  bonhommes aussi               bo-nO mo-si                   prendre des bonhommes aussi ?
29654  il est                        i le                          il est drôle , lui .
29658  t' en                         t@                           t' en souviens tu ?
29663  c(e) est                      se                           c(e) est TU comme ?
29665  qu' il                        kil                          je pense qu' il est
29665  il est                        ki le                         pense qu' il est brisé
29670  L' ai                         lE                           je L' ai .
29671  c(e) est                      se                           ben c(e) est quoi , ça
29675  juste un                      Zys t1                        juste un petit peu mais pas
29677  il est                        i le                          il est comme Crocro .
29683  c(e) est                      se                           c(e) est comme une vache .
29683  comme une                     kO myn                        c(e) est comme une vache .
29685  des affaires                  de za-fER                     peux mettre des affaires dedans
29686  c(e) (n'                      s#                           oh c(e) (n' ) est pas
29686  un éléphant                   1 ne-le-f@                    est pas un éléphant .
29690  c(e) est                      se                           c(e) est trop gros encore .
29694  L' attraper                   la-tRa-pe                    pourras pas L' attraper ?
29696  il a                          i la                          il a perdu sa tête ,
29699  c(e) est                      se                           eh c(e) est un éléphant ,
29699  un éléphant                   1 ne-le-f@                    c(e) est un éléphant ,
29700  c(e) est                      se                           c(e) est la première fois que
29706  T(E) as                       ta                           oh T(E) as tu fait mal
29709  l' éléphant                   le-le-f@                     l' éléphant va becquer bobo aussi
29712  t(u) as                       ta                           comment t(u) as fait pour L'
29712  L' ouvrir                     lu-vRiR                      fait pour L' ouvrir ,
29716  c(e) est                      se                           ça , c(e) est l' éléphant
29716  l' éléphant                   le-le-f@                     c(e) est l' éléphant dans
29718  un ours                       1 nuRs                        Baloo est un ours Là ?
29719  c(e) est                      se                           ah c(e) est un ours oui
29719  un ours                       1 nuRs                        c(e) est un ours oui
29719  ours oui                      nuR swi                       est un ours oui .
29720  c(e) est                      se                           ah c(e) est lui , Baloo
29721  c(e) est                      se                           c(e) est son ami ?
29721  son ami                       s§ na-mi                      c(e) est son ami ?
29722  QU' est-ce                    kEs                          QU' est-ce qu' il y a
29722  qu' il                        kil                          QU' est-ce qu' il y a
29722  il y                          ki li                         est-ce qu' il y a
29725  t(u) apportes                 ta-pORt                      ok , t(u) apportes les bananes
29727  j(e) ai                       ZE                           moi , j(e) ai trouvé
29730  j(e) ai                       ZE                           ce que j(e) ai trouvé
29732  c(e) est                      se                           c(e) est un bonhomme de construction
29733  une auto                      y no-to                       as trouvé une auto de
29733  police aussi                  po-li so-si                   auto de police aussi ?
29736  c(e) est                      se                           Là , c(e) est un
29737  c(e) est                      se                           policier , c(e) est ici
29739  il est                        i le                          il est &m ?
29740  il est                        i le                          ok , il est malade ,
29742  L' emmener                    l@m-ne                       on va L' emmener ,
29742  L' emmener                    l@m-ne                       emmener , L' emmener dans
29743  qu' il                        kil                          peut-être qu' il rentre là .
29749  L' écraser                    le-kRa-ze                    ça va L' écraser .
29753  rentre ici                    R@ tRi-si                     il rentre ici .
29756  l' ambulance                  l@-by-l@s                    dans l' ambulance .
29758  t' aider                      te-de                        je vais t' aider , ok
29763  l' hôpital                    lo-pi-tal                    , à l' hôpital !
29765  QU' est-ce                    kEs                          QU' est-ce qu' i(ls) ont ,
29765  qu' i(ls)                     ki                           QU' est-ce qu' i(ls) ont ,
29765  les autres                    le zotR                       ont , les autres ?
29768  c(e) est                      se                           c(e) est l' hôpital , ça
29768  l' hôpital                    lo-pi-tal                    c(e) est l' hôpital , ça
29769  il a                          i la                          il a mal à la tête
29769  mal à                         ma la                         il a mal à la tête
29770  il a                          i la                          il a TU mal à la
29770  mal à                         ma la                         a TU mal à la
29776  l' autre                      lotR                         et l' autre .
29777  c(e) est                      se                           c(e) est beau , ça .
29779  il y                          i li                          ok , il y a un
29780  QU' est-ce                    kEs                          tu vu QU' est-ce que
29781  QU' est-ce                    kEs                          regarde QU' est-ce que Pol a
29782  en a                          @ na                          lui aussi en a ,
29785  notre hôpital                 nO tRo-pi-tal                 notre dans notre hôpital aussi
29785  hôpital aussi                 tRo-pi-ta lo-si               dans notre hôpital aussi Là
29786  qu' il                        kil                          tout ce qu' il y
29786  il y                          ki li                         ce qu' il y avait
29790  les autres                    le zot                        mais les autres sont en bateau
29793  on est                        § ne                          nous , on est en
29794  t(u) en                       t@                           eh t(u) en viens tu ?
29796  T' expliquer                  tEk-spli-ke                  Maman va T' expliquer .
29797  il est                        i le                          thon , il est dans
29798  il est                        i le                          il est en train de cuire
29807  s' ils                        sil                          aller voir s' ils sont
29807  les autres                    le zotR                       guéris , les autres aussi
29807  autres aussi                  zo tRo-si                     , les autres aussi .
29808  tes amis                      te za-mi                      tes amis # .
29809  l' hôpital                    lo-pi-tal                    à l' hôpital .
29810  c(e) est                      se                           c(e) est quoi , ça ?
29811  c(e) est                      se                           c(e) est TU l' hôpital ?
29811  l' hôpital                    lo-pi-tal                    est TU l' hôpital ?
29812  on a                          § na                          ouais on a fait semblant que
29812  c(e) était                    se-tE                        semblant que c(e) était l'
29812  l' hôpital                    lo-pi-tal                    c(e) était l' hôpital .
29817  c(e) est                      se                           eh c(e) est beau , ça
29819  t(u) avais                    ta-vE                        t(u) avais chaud , hein ?
29820  faire encore                  fE R@-kOR                     tu LE faire encore ,
29822  QU' est-ce                    kEs                          QU' est-ce que tu faisais ?
29825  s' appelle                    sa-pEl                       comment il s' appelle , ton
29825  ton ami                       t§ na-mi                      appelle , ton ami ?
29828  QU' est-ce                    kEs                          QU' est-ce qu' il fait là
29828  qu' il                        kil                          QU' est-ce qu' il fait là
29828  ton ami                       t§ na-mi                      là , ton ami ?
29831  il est                        i le                          il est gêné ?
29834  c(e) est                      se                           ben c(e) est beau , ça
29836  t(u) as                       ta                           eh t(u) as trop une longue
29837  il a                          i la                          oh il a des lunettes .
29838  il a                          i la                          il a des lunettes ?
29839  il y                          i li                          ben oui il y a des
29841  il a                          i la                          il a TU des lunettes ?
29843  c(e) est                      se                           c(e) est pas mal attaché ,
29843  mal attaché                   ma la-ta-Se                   est pas mal attaché ,
29849  les yeux                      le zj2                        TE voie les yeux .
29850  tes yeux                      te zj2                        montre MOI tes yeux !
29851  c(e) est                      se                           oh ben c(e) est vrai ,
29851  il a                          i la                          vrai , il a des
29852  il a                          i la                          Max , il a des
29853  c(e) est                      se                           c(e) est parce que les lézards
29853  promènent où                  pRo-mE nu                     ils se promènent où est-ce
29853  qu' il                        kil                          où est-ce qu' il fait
29854  c(e) est                      se                           c(e) est pour ne pas avoir
29854  mal aux                       ma loz                        pas avoir mal aux yeux
29854  aux yeux                      lo zj2                        avoir mal aux yeux quand
29854  quand il                      k@ til                        aux yeux quand il y
29854  il y                          ti li                         yeux quand il y a
29855  lunettes à                    ly-nE ta                      mettent des lunettes à soleil
29856  il est                        i le                          il est drôle , lui .
29858  il a                          i la                          il a pris le bandit .
29862  LES entends                   le z@-t@                      je LES entends parler Là .
29863  il y                          i li                          il y a un petit quelque
